#{"t_start": 1589060272.3949819, "env_id": null}
r,l,t
-2,21,6877.68245
-2,21,6879.633858
-6,19,6881.577321
-2,21,6883.613185
-3,22,6885.622123
-2,21,6887.642499
-5,16,6889.593776
-1,20,6891.564553
-2,21,6893.53496
-4,21,6895.563444
-1,20,6897.492234
-4,19,6899.48013
-2,21,6901.533265
-3,22,6903.524841
-1,20,6905.531876
-2,21,6907.533951
-1,20,6909.515229
-2,19,6911.522704
-2,21,6913.551212
-3,22,6915.547763
-2,19,6917.521776
-3,20,6919.48305
-1,20,6921.386049
-2,21,6923.380124
-3,22,6925.406368
-2,21,6927.364605
-11,12,6929.255339
-1,20,6931.217283
-3,20,6933.254368
-2,21,6935.264753
-2,21,6937.228581
-3,18,6939.227365
-3,20,6941.186014
-1,20,6943.165675
-2,19,6945.157018
-2,21,6947.149926
-2,21,6949.171112
-2,19,6951.109415
-1,20,6953.129098
-2,19,6955.083167
-3,22,6957.069203
-6,23,6959.089727
-3,20,6961.056992
-2,21,6963.125235
-7,22,6965.146805
-2,21,6967.137998
-1,20,6969.254536
-1,20,6971.277879
-2,21,6973.288812
-2,21,6975.28259
-1,20,6977.310162
-1,20,6979.352495
-2,19,6981.37639
-8,13,6983.351451
-4,19,6985.28042
-1,20,6987.240163
-1,20,6989.200544
-3,20,6991.210634
